0.01,23.3961790287887,9.28005016200197,-14.1160255396969,-0.000103327083509797,-13.7247807007513,-9.28005016200013,4.44462721166939,0.000103327083501803,9.28005016200278,23.3961790287916,0.000103327083500915,4.4446272116717,-9.28005016200005,-13.7247807007508,-0.000103327083682991,-14.1160255396959,-14.1160255396965,0.000103327083130534,23.3961790287882,-9.28005016200296,4.44462721166967,-0.000103327083951596,-13.7247807007513,9.28005016199999,-0.000103327083176295,4.44462721167134,-9.28005016200208,23.3961790287914,0.00010332708372001,-14.1160255396959,9.28005016200014,-13.7247807007507,-13.7247807007514,-9.28005016200013,4.44462721166971,0.000103327083434175,23.3961790287889,9.28005016200187,-14.116025539697,-0.000103327083480251,-9.2800501620001,-13.7247807007509,-0.000103327083659156,-14.1160255396964,9.28005016200277,23.3961790287907,0.000103327083448672,4.44462721167139,4.44462721166933,-0.000103327084023053,-13.7247807007515,9.28005016200004,-14.1160255396965,0.000103327083146532,23.396179028787,-9.28005016200295,0.00010332708373606,-14.1160255396956,9.28005016200014,-13.7247807007508,-0.000103327083235794,4.4446272116711,-9.28005016200222,23.3961790287912
0.03,23.3622999397908,9.26322394689011,-14.0977128757457,-0.00136311714845139,-13.6909147087954,-9.26322394688832,4.42632764476038,0.00136311714828308,9.26322394689098,23.3622999397935,0.00136311714848203,4.4263276447622,-9.2632239468881,-13.6909147087951,-0.00136311714856863,-14.0977128757454,-14.0977128757456,0.00136311714813284,23.3622999397912,-9.26322394689103,4.42632764476095,-0.00136311714881523,-13.6909147087954,9.26322394688818,-0.00136311714815841,4.42632764476241,-9.26322394689028,23.3622999397928,0.00136311714870242,-14.0977128757453,9.26322394688815,-13.690914708795,-13.6909147087955,-9.26322394688825,4.42632764476084,0.00136311714834588,23.3622999397916,9.26322394689006,-14.0977128757456,-0.00136311714846653,-9.26322394688829,-13.690914708795,-0.00136311714849777,-14.0977128757454,9.26322394689102,23.3622999397919,0.0013631171483995,4.42632764476231,4.42632764476046,-0.00136311714887916,-13.6909147087954,9.26322394688824,-14.0977128757456,0.0013631171482027,23.3622999397904,-9.26322394689106,0.00136311714857107,-14.0977128757448,9.26322394688822,-13.690914708795,-0.00136311714816673,4.42632764476187,-9.26322394689044,23.3622999397924
0.05,23.2912918006374,9.22757324315092,-14.0617299995336,-0.00198855794906372,-13.620009135437,-9.22757324314705,4.39044733434258,0.00198855794696273,9.2275732423582,23.2919546333324,0.00265139064190478,4.39044733513493,-9.22757324235771,-13.6206719681281,-0.00265139063990638,-14.0617300003232,-14.061730000324,0.0026513906393124,23.2919546333295,-9.22757324235846,4.39044733513293,-0.002651390642422,-13.6206719681286,9.22757324235769,-0.00198855794651175,4.39044733434459,-9.22757324315109,23.2912918006406,0.00198855794941447,-14.0617299995326,9.22757324314692,-13.6200091354362,-13.6200091354371,-9.22757324314697,4.390447334343,0.00198855794685416,23.2912918006377,9.22757324315088,-14.0617299995338,-0.00198855794903116,-9.22757324235781,-13.620671968128,-0.00265139063985138,-14.0617300003232,9.22757324235827,23.2919546333311,0.0026513906418961,4.39044733513491,4.39044733513251,-0.00265139064243691,-13.6206719681286,9.22757324235767,-14.0617300003238,0.00265139063930953,23.2919546333281,-9.22757324235835,0.00198855794939679,-14.0617299995327,9.22757324314694,-13.6200091354363,-0.00198855794655795,4.39044733434391,-9.22757324315108,23.2912918006393
0.07,23.1931669286279,9.17808744082476,-14.0130592298436,-0.00202025795846694,-13.5222003843635,-9.1780874408166,4.34209268558989,0.00202025795226124,9.1780874395113,23.1942639973341,0.00311732666648457,4.34209268689603,-9.17808743951495,-13.5232974530671,-0.00311732666036058,-14.0130592311472,-14.0130592311475,0.00311732665986339,23.1942639973313,-9.17808743951154,4.34209268689418,-0.00311732666700131,-13.5232974530676,9.17808743951495,-0.00202025795195463,4.34209268559173,-9.17808744082476,23.1931669286296,0.0020202579588899,-14.0130592298424,9.17808744081654,-13.5222003843628,-13.5222003843633,-9.1780874408166,4.34209268558993,0.00202025795226533,23.193166928627,9.17808744082471,-14.0130592298436,-0.00202025795860747,-9.17808743951499,-13.5232974530671,-0.00311732666031376,-14.013059231147,9.17808743951144,23.1942639973344,0.0031173266664423,4.342092686896,4.34209268689421,-0.00311732666703568,-13.5232974530677,9.17808743951494,-14.0130592311478,0.00311732665980413,23.1942639973299,-9.17808743951155,0.00202025795877248,-14.0130592298426,9.17808744081665,-13.5222003843627,-0.00202025795187266,4.34209268559178,-9.17808744082489,23.1931669286295
0.09,23.0550980148243,9.10781839165334,-13.9444188276783,-0.00286079550177476,-13.3849178324845,-9.10781839163567,4.27423864534814,0.00286079548604823,9.10781838955783,23.0568471166387,0.00460989732342831,4.27423864742163,-9.10781838957094,-13.3866669342957,-0.00460989730779904,-13.9444188297481,-13.9444188297485,0.00460989730717544,23.0568471166345,-9.10781838955787,4.27423864741966,-0.00460989732404254,-13.3866669342964,9.10781838957096,-0.0028607954856448,4.27423864535062,-9.10781839165346,23.0550980148265,0.00286079550218368,-13.9444188276772,9.10781839163562,-13.384917832484,-13.3849178324845,-9.10781839163556,4.27423864534849,0.00286079548608635,23.0550980148231,9.10781839165326,-13.9444188276786,-0.00286079550190686,-9.10781838957092,-13.3866669342958,-0.00460989730765624,-13.944418829748,9.10781838955778,23.0568471166379,0.00460989732336342,4.27423864742123,4.27423864741947,-0.00460989732399836,-13.3866669342963,9.10781838957095,-13.9444188297487,0.0046098973071893,23.0568471166336,-9.10781838955789,0.00286079550217622,-13.9444188276769,9.10781839163566,-13.3849178324839,-0.00286079548571472,4.27423864535047,-9.10781839165355,23.0550980148259
0.11,22.8880914423525,9.02491863077075,-13.8571166803516,-0.00605613123484883,-13.2194747160632,-9.02491863075747,4.18849995407223,0.00605613122327986,9.02491863026847,22.888506355165,0.00647104404944265,4.18849995456188,-9.02491863027747,-13.2198896288728,-0.00647104403797361,-13.8571166808387,-13.8571166808392,0.00647104403750819,22.8885063551631,-9.02491863026862,4.18849995455956,-0.00647104404983993,-13.2198896288735,9.02491863027738,-0.0060561312229852,4.18849995407429,-9.024918630771,22.8880914423555,0.00605613123521125,-13.8571166803507,9.02491863075755,-13.2194747160624,-13.2194747160632,-9.02491863075756,4.18849995407273,0.00605613122330308,22.8880914423519,9.02491863077086,-13.8571166803524,-0.00605613123481685,-9.02491863027748,-13.219889628873,-0.00647104403787906,-13.8571166808386,9.02491863026849,22.8885063551649,0.00647104404939182,4.18849995456191,4.18849995455956,-0.00647104404985899,-13.2198896288734,9.02491863027739,-13.8571166808396,0.00647104403746646,22.888506355161,-9.02491863026861,0.00605613123515569,-13.8571166803516,9.02491863075746,-13.2194747160626,-0.00605613122292081,4.188499954074,-9.02491863077111,22.888091442355
0.13,22.6868131243462,8.92188734067434,-13.7560914206136,-0.00883436305886054,-13.020916625652,-8.92188734066696,4.09019492192804,0.00883436305321927,8.92188734037169,22.6870665332119,0.00908777192473842,4.09019492222462,-8.92188734037462,-13.021170034514,-0.00908777191928056,-13.7560914209079,-13.7560914209084,0.0090877719188544,22.6870665332097,-8.92188734037176,4.09019492222257,-0.00908777192522023,-13.0211700345147,8.92188734037469,-0.00883436305278168,4.0901949219294,-8.92188734067446,22.6868131243508,0.00883436305925262,-13.7560914206129,8.92188734066689,-13.0209166256516,-13.0209166256521,-8.92188734066693,4.09019492192772,0.00883436305322584,22.6868131243475,8.92188734067422,-13.7560914206137,-0.00883436305888433,-8.92188734037472,-13.0211700345141,-0.00908777191926929,-13.7560914209076,8.92188734037174,22.6870665332119,0.00908777192473369,4.09019492222392,4.09019492222194,-0.0090877719251905,-13.0211700345146,8.92188734037464,-13.7560914209082,0.00908777191873256,22.6870665332089,-8.92188734037173,0.00883436305925533,-13.756091420613,8.92188734066691,-13.0209166256514,-0.0088343630529677,4.09019492192936,-8.92188734067448,22.6868131243487
0.15,22.4597463122763,8.80387961892867,-13.6411869733146,-0.0146797200005446,-12.7980670068477,-8.80387961895348,3.97950766789522,0.0146797200270097,8.80387961997038,22.4588867894431,0.0138201971509924,3.97950766689716,-8.80387961994114,-12.7972074840117,-0.0138201971779077,-13.6411869723135,-13.6411869723141,0.0138201971773393,22.4588867894404,-8.80387961997057,3.97950766689525,-0.0138201971515782,-12.7972074840123,8.80387961994107,-0.0146797200267498,3.97950766789708,-8.80387961892872,22.4597463122786,0.014679720000791,-13.6411869733134,8.80387961895339,-12.7980670068472,-12.7980670068477,-8.80387961895345,3.97950766789538,0.0146797200270219,22.4597463122766,8.80387961892855,-13.6411869733145,-0.0146797200006911,-8.80387961994116,-12.7972074840117,-0.0138201971778229,-13.6411869723137,8.80387961997029,22.4588867894434,0.0138201971510851,3.97950766689655,3.97950766689487,-0.0138201971514769,-12.7972074840123,8.80387961994108,-13.6411869723141,0.013820197177222,22.4588867894397,-8.80387961997056,0.0146797200008366,-13.6411869733136,8.80387961895343,-12.798067006847,-0.0146797200268474,3.97950766789701,-8.80387961892887,22.4597463122788
0.17,22.2088249455319,8.67813013963088,-13.5098664225309,-0.0208283833812892,-12.5534996776677,-8.67813013961177,3.85454115467649,0.020828383363777,8.67813013905605,22.2093047449662,0.0213081828227697,3.85454115522646,-8.67813013907062,-12.5539794770985,-0.0213081828055444,-13.5098664230781,-13.5098664230786,0.0213081828050474,22.2093047449631,-8.6781301390562,3.85454115522436,-0.0213081828232568,-12.5539794770989,8.6781301390706,-0.0208283833634662,3.85454115467832,-8.67813013963104,22.208824945535,0.0208283833815766,-13.50986642253,8.67813013961171,-12.5534996776672,-12.5534996776677,-8.67813013961171,3.85454115467652,0.0208283833638253,22.208824945532,8.67813013963077,-13.5098664225307,-0.0208283833813105,-8.6781301390707,-12.5539794770984,-0.0213081828055563,-13.5098664230782,8.67813013905587,22.2093047449646,0.0213081828228292,3.8545411552261,3.85454115522424,-0.021308182823318,-12.553979477099,8.67813013907061,-13.509866423079,0.0213081828051123,22.2093047449624,-8.67813013905617,0.0208283833815357,-13.5098664225298,8.67813013961172,-12.5534996776672,-0.0208283833635763,3.8545411546778,-8.6781301396311,22.2088249455337
0.19,21.9254789869245,8.52849350255372,-13.3663385891411,-0.0306468951679983,-12.2791504139903,-8.52849350260696,3.7200100162169,0.0306468952230965,8.52849350325503,21.9249405204311,0.0301084286571678,3.72001001558821,-8.52849350319728,-12.2786119474936,-0.0301084287123103,-13.3663385885097,-13.3663385885101,0.0301084287117773,21.9249405204284,-8.5284935032551,3.72001001558661,-0.0301084286575563,-12.278611947494,8.52849350319738,-0.0306468952228093,3.72001001621878,-8.52849350255389,21.9254789869271,0.030646895168425,-13.3663385891405,8.52849350260683,-12.2791504139899,-12.2791504139904,-8.52849350260699,3.72001001621734,0.0306468952230668,21.9254789869242,8.52849350255351,-13.3663385891412,-0.0306468951681289,-8.52849350319739,-12.2786119474936,-0.030108428712288,-13.3663385885102,8.52849350325509,21.9249405204292,0.0301084286571071,3.72001001558775,3.72001001558578,-0.0301084286577177,-12.2786119474941,8.52849350319737,-13.3663385885105,0.0301084287118512,21.9249405204266,-8.52849350325515,0.0306468951683692,-13.3663385891398,8.52849350260689,-12.27915041399,-0.0306468952227775,3.72001001621826,-8.52849350255393,21.9254789869258
0.21,21.6255330052556,8.37369326278039,-13.2082126963484,-0.0436270460230004,-11.9914278896908,-8.37369326287614,3.57410758079306,0.0436270461204216,8.37369326452908,21.6241013423183,0.0421953830336483,3.57410757919488,-8.37369326442901,-11.9899962267511,-0.0421953831312223,-13.208212694747,-13.2082126947472,0.0421953831308357,21.624101342316,-8.37369326452946,3.57410757919305,-0.0421953830341572,-11.9899962267515,8.37369326442899,-0.0436270461202127,3.57410758079504,-8.37369326278046,21.6255330052584,0.0436270460232851,-13.2082126963473,8.37369326287611,-11.9914278896903,-11.9914278896906,-8.37369326287611,3.5741075807936,0.0436270461203481,21.6255330052547,8.37369326278039,-13.2082126963482,-0.0436270460230844,-8.37369326442905,-11.9899962267511,-0.0421953831312262,-13.208212694747,8.37369326452914,21.6241013423171,0.0421953830336844,3.57410757919452,3.57410757919291,-0.0421953830341529,-11.9899962267515,8.373693264429,-13.2082126947477,0.0421953831307933,21.6241013423143,-8.37369326452928,0.0436270460231689,-13.2082126963475,8.37369326287607,-11.9914278896903,-0.0436270461201061,3.5741075807948,-8.37369326278054,21.6255330052577
0.23,21.3018886190816,8.20683427687276,-13.0386221304192,-0.0564322119864604,-11.683908071506,-8.2068342766674,3.42064158285383,0.0564322117828069,8.20683427338433,21.3047808859229,0.0593244789495593,3.42064158601826,-8.20683427358526,-11.6868003383453,-0.0593244787460332,-13.0386221335809,-13.0386221335812,0.059324478745564,21.3047808859201,-8.20683427338447,3.42064158601632,-0.0593244789499754,-11.6868003383456,8.20683427358527,-0.0564322117825464,3.4206415828557,-8.20683427687274,21.3018886190845,0.0564322119867514,-13.0386221304187,8.20683427666736,-11.6839080715057,-11.6839080715061,-8.20683427666737,3.42064158285396,0.0564322117828838,21.3018886190808,8.20683427687266,-13.0386221304192,-0.0564322119866297,-8.20683427358528,-11.6868003383453,-0.0593244787459369,-13.0386221335805,8.20683427338428,21.304780885922,0.0593244789495197,3.42064158601745,3.42064158601613,-0.0593244789499675,-11.6868003383458,8.20683427358525,-13.0386221335811,0.0593244787455895,21.3047808859194,-8.20683427338441,0.0564322119867628,-13.0386221304186,8.20683427666736,-11.6839080715056,-0.0564322117826009,3.42064158285538,-8.206834276873,21.301888619082
0.25,20.9636699524903,8.02727866568949,-12.8601279400144,-0.0762633467184104,-11.366115414684,-8.02727866575044,3.26257340221659,0.0762633467809462,8.02727866675729,20.9627740988904,0.0753674930700909,3.26257340125952,-8.02727866669199,-11.3652195610803,-0.0753674931327808,-12.8601279390547,-12.8601279390554,0.0753674931323147,20.962774098888,-8.02727866675749,3.26257340125781,-0.0753674930704841,-11.3652195610808,8.02727866669201,-0.0762633467806873,3.26257340221864,-8.02727866568938,20.9636699524945,0.0762633467186854,-12.8601279400133,8.02727866575038,-11.3661154146838,-11.3661154146842,-8.02727866575034,3.26257340221709,0.0762633467809957,20.9636699524916,8.02727866568936,-12.8601279400148,-0.0762633467184535,-8.02727866669208,-11.3652195610803,-0.0753674931325966,-12.8601279390546,8.02727866675744,20.9627740988907,0.0753674930699007,3.26257340125913,3.26257340125738,-0.0753674930703953,-11.3652195610807,8.02727866669208,-12.8601279390545,0.0753674931322172,20.9627740988863,-8.02727866675744,0.0762633467187415,-12.8601279400136,8.02727866575042,-11.3661154146838,-0.0762633467807685,3.26257340221868,-8.02727866568966,20.963669952493
0.27,20.6089131164812,7.84261531746567,-12.6704517767235,-0.0958460223041069,-11.0370671036147,-7.84261531744602,3.09860576386635,0.0958460222858446,7.84261531683756,20.6094856808122,0.0964185866672538,3.09860576444417,-7.84261531685302,-11.0376396679428,-0.0964185866491922,-12.6704517772991,-12.6704517772995,0.0964185866487677,20.6094856808093,-7.84261531683778,3.09860576444258,-0.0964185866677776,-11.0376396679431,7.84261531685304,-0.0958460222855314,3.09860576386798,-7.84261531746585,20.6089131164833,0.095846022304362,-12.6704517767225,7.84261531744595,-11.0370671036144,-11.0370671036147,-7.84261531744607,3.09860576386636,0.0958460222858,20.608913116481,7.84261531746559,-12.6704517767231,-0.0958460223041438,-7.8426153168531,-11.0376396679429,-0.096418586649179,-12.6704517772996,7.84261531683761,20.609485680811,0.0964185866673069,3.09860576444412,3.09860576444201,-0.0964185866676393,-11.0376396679432,7.84261531685312,-12.6704517772997,0.096418586648821,20.6094856808097,-7.8426153168378,0.0958460223043123,-12.6704517767229,7.84261531744601,-11.0370671036144,-0.0958460222855518,3.09860576386755,-7.84261531746596,20.6089131164834
0.29,20.2263710828265,7.63962469360181,-12.4667939887453,-0.119952400361974,-10.6868747695353,-7.63962469371168,2.9272976754633,0.119952400473396,7.63962469347906,20.2266602293283,0.120241546881384,2.92729767568121,-7.6396246933648,-10.6871639160347,-0.120241546992952,-12.4667939889602,-12.4667939889607,0.12024154699256,20.226660229326,-7.63962469347917,2.92729767567896,-0.1202415468818,-10.687163916035,7.63962469336484,-0.11995240047302,2.92729767546477,-7.63962469360187,20.2263710828298,0.119952400362173,-12.4667939887444,7.63962469371161,-10.686874769535,-10.6868747695353,-7.63962469371164,2.92729767546332,0.119952400473401,20.2263710828266,7.63962469360156,-12.466793988745,-0.119952400362088,-7.63962469336477,-10.6871639160347,-0.120241546992888,-12.4667939889605,7.63962469347883,20.2266602293285,0.120241546881422,2.92729767568036,2.92729767567887,-0.120241546881785,-10.687163916035,7.63962469336477,-12.4667939889606,0.120241546992468,20.2266602293258,-7.63962469347905,0.119952400362238,-12.4667939887443,7.63962469371165,-10.6868747695349,-0.119952400473159,2.92729767546478,-7.63962469360208,20.2263710828293
0.31,19.8366938349171,7.43794600841467,-12.2538350641704,-0.144912762867716,-10.3361331318023,-7.43794600787173,2.75327436106422,0.144912762326101,7.43794600400173,19.840285529761,0.148504458011363,2.75327436463577,-7.43794600454068,-10.3397248266424,-0.148504457469756,-12.2538350677395,-12.2538350677402,0.148504457469375,19.840285529759,-7.43794600400198,2.75327436463376,-0.148504458011762,-10.3397248266428,7.43794600454067,-0.144912762325805,2.75327436106614,-7.43794600841484,19.8366938349202,0.144912762867992,-12.2538350641696,7.43794600787168,-10.3361331318019,-10.3361331318022,-7.43794600787169,2.75327436106469,0.144912762326013,19.8366938349168,7.4379460084147,-12.2538350641704,-0.14491276286782,-7.43794600454067,-10.3397248266425,-0.148504457469669,-12.2538350677396,7.4379460040017,19.8402855297604,0.148504458011425,2.75327436463543,2.75327436463402,-0.148504458011717,-10.3397248266428,7.43794600454063,-12.2538350677398,0.148504457469397,19.8402855297571,-7.43794600400172,0.144912762867935,-12.2538350641699,7.43794600787167,-10.336133131802,-0.144912762325834,2.75327436106598,-7.43794600841486,19.8366938349193
