0,-0.223606795584928,0.102247069203315,-0.0405458421743453,-0.225533365607359,0.102550955635529,0.0353404756769893,-0.0823862036791108,0.0255899105448096,0.162032331566856,0.0748125823683333,-0.132569257632183,-0.348425340862916,-0.0205556342247438,0.0771872812931087,0.353211010497703,0.369214080643425,0.269283532810665,0.455151658374884,0.176325148423651,0.344640963327604
0.025,-0.223606795585022,0.102243051147905,-0.0405363598316979,-0.226737750351724,0.109843115833945,0.0424915112890549,-0.0529142003475766,-0.0339620214647465,0.214242704023073,0.365608030666678,-0.0434946209879582,0.0144309774515712,-0.0572468412667439,-0.336506146428264,-0.463640198065859,0.282128832707446,-0.390316344765882,-0.0964343702500167,-0.237377124466073,0.24069222473058
0.05,-0.223606795586728,0.102170848207907,-0.0405801440265626,-0.235092233473203,0.160555395630993,0.12593893805137,0.0970733584022642,-0.0217915374795022,0.289653454223941,-0.625436102317692,0.152624063283421,-0.35261953451371,-0.0504821291800663,0.0462369527476165,-0.0176777713637358,0.0630649855804808,0.0103500017861548,-0.4050233443852,-0.125180286577889,-0.140028702129434
0.075,-0.223606795595093,0.101803789476525,-0.040834172922164,-0.250126561217048,0.237307142684555,0.00768863680754097,-0.44995305023902,0.09317180170471,-0.0629999342599232,-0.0432424530089245,-0.0854291970045704,0.208936354257268,-0.0656036992880419,0.498853958649063,-0.387261553241299,-0.116753529171447,-0.00122329700815193,0.168436168080687,0.219959998539345,-0.239967981022937
0.1,-0.223606795611442,0.1010788215423,-0.0410600612813568,-0.256749968261972,0.232008222889703,-0.145367899938147,-0.391490598507106,0.123605129744154,-0.293155003616567,0.144346762100432,0.0955802931845866,0.071198154322532,0.0583948047312737,-0.328008301399352,0.43356093457406,-0.258975838284763,0.122577813393896,-0.200006585362119,-0.287227010191618,-0.0642101868895385
0.125,-0.223606795638408,0.0998765703605631,-0.0409977647682456,-0.263762570012507,0.194578191041279,0.427500937580992,0.579087336886255,-0.0872038142507642,-0.130044063011224,0.198045476523623,-0.0499028628986155,0.200310498898114,-0.0725693249251973,0.0763196031821399,0.236738449157831,-0.211963939007079,-0.206636086103186,0.0063542312889609,0.205705530564734,-0.0966556807892265
0.15,-0.223606795682276,0.0978500330031421,-0.0405414636200255,-0.224409164012318,-0.125277696233323,-0.282539693738838,0.401174939486294,-0.105530729059124,-0.160240044022256,-0.0570650009098058,0.0828016965173793,0.154988621510802,0.363674144390257,-0.0335903121491368,-0.325630626282314,0.00949441638142437,0.487667072998712,0.173294242219277,-0.230880389642694,-0.0184850907996436
0.175,-0.223606795732978,0.0954035171396003,-0.0418560950559061,-0.175553257750488,-0.371203152072116,-0.44450967905375,-0.00466260980531339,-0.00428278547162283,-0.0441154672224347,-0.258414753521776,0.015544210964478,0.114949523307561,-0.0318405754959535,-0.231006879132708,0.06111204502078,-0.101156669266983,-0.313940460513595,-0.0345996241715941,0.54182916477518,0.170432550553593
0.2,-0.223606795799368,0.0920381369151632,-0.0412085024127147,-0.0902145724438595,-0.618928027866526,-0.113316088434891,0.00820612563216252,-0.00722935803988576,0.115843464952298,0.294142882940411,-0.0737710943417043,-0.146638231842786,-0.244017630550136,0.371605572689182,0.170871204313947,-0.00150495838894275,-0.070875946765106,-0.0953561838702839,-0.315254211963781,-0.261609404640279
0.225,-0.223606795860235,0.0881120838410444,-0.0475061916191929,0.104140932088311,-0.470649837534547,0.684653928011439,-0.272334260580228,0.0454782899827126,-0.116827790788867,-0.13955446647197,0.057751891073382,0.0921389087934019,0.168601569830269,-0.209831574784113,-0.097373906606904,-0.0287253261009267,0.148699981864257,0.0325899306347372,0.0456371024724496,0.0983332027350805
0.25,-0.223606795917074,0.0841556484767736,-0.0544057097417111,0.288383060596749,0.0891566484804098,-0.0531633286575685,0.00930785321441745,-0.18599299622194,0.119234695093566,-0.1608314640368,-0.0846367835315357,0.536552321909966,-0.476634348190726,0.0991106456105811,0.094009055621155,0.0710832895344597,0.235980661915963,-0.145269931250671,-0.147776435421823,0.355921996735501
0.275,-0.223606796013257,0.0796784713079527,-0.0409702306947952,0.284475278899159,0.0857706895283952,-0.0578649452153202,-0.0559741016568178,-0.187981542818934,0.137435475246877,0.0811847417193735,-0.297098132524483,-0.0913486643285779,0.612202295280133,0.296016326139461,0.0801987028654569,-0.232001825700801,-0.149056986574412,-0.246237598835818,-0.0136393892043989,0.289946814647632
0.3,-0.223606796177073,0.0720383381359399,-0.0455804061059634,0.282032958226611,0.0849176981989774,-0.0411095369124772,-0.00355550951488652,-0.155558605288175,-0.340877910608938,-0.22032913469533,0.392301158035752,-0.049011200243403,0.037282673086839,0.127782150904097,0.0886003452624059,0.157267497712004,-0.457117256868293,0.408831274311953,-0.287298303724226,-0.00960912944967658
0.325,-0.223606796333208,0.0647616553456632,-0.0427400814430651,0.278439905070322,0.0826202032263576,-0.0486667921644798,0.0112996928552347,-0.106818129913119,0.356193670664088,-0.0684568390986549,-0.307956747758794,-0.108601109674844,-0.11872451439626,-0.383235936312488,-0.0486336930412576,-0.377080342660995,0.017284622090129,0.406274679578236,-0.0570534757768987,-0.365230292769937
0.35,-0.223606796653804,0.0498001211355825,-0.0730561751406992,0.277319197373679,0.0812144753762795,-0.0542167008783062,0.0167981984896588,-0.0359845108657311,-0.266502870115641,0.0628712314983792,-0.285985972460893,0.0180637452903873,0.0807752642272727,-0.128648358905207,0.0429173957895252,0.587850866338916,0.0686714329956401,-0.254593832035497,0.227671676365184,-0.453012018298875
0.375,-0.223606797180755,0.0252675619677652,-0.0267636664088831,0.257042453454567,0.0730311631687051,-0.0385839125804412,0.0916938106380259,0.0351705130372128,-0.368213902204138,0.199855055609681,0.133328841435024,-0.513444768271148,-0.337714132798132,0.0136846198845377,-0.292944030530804,-0.265061081701504,0.192891518778134,-0.161675680344159,0.180046743492393,0.207622575731354
0.4,-0.223606798163079,-0.0205432704163034,-0.0650133850054335,0.243700642242614,0.064005676117716,-0.0516597124205702,0.0378742189326529,0.314824006900975,0.438426643297921,0.269099820422945,0.623652841895354,0.144836833324425,0.146282193614093,0.0234343865650238,0.0623196645463288,0.033858782196297,0.103479552972125,-0.0427476992539232,0.220062052444307,-0.127096250897322
0.425,-0.223606800664336,-0.136478260611442,0.95133535307895,-0.0133505292835757,-0.00181379487837657,0.00636101439363998,-0.0350952984394222,-0.137275911812786,0.0175882197169227,0.0225514904181177,0.0423144670134701,0.013064937946392,0.00391820379695272,-0.00978211547166825,0.012139073996246,0.0225323623685938,0.0193056616438353,-0.0127446733140701,0.0309215681248517,-0.0316208317304782
0.45,-0.223606805009818,-0.339602455049651,0.050146923687211,0.0706548064692501,0.00376528161350028,-0.0189413408821176,0.181001162211705,0.778751204053604,-0.0830058278169298,-0.168112452287957,-0.291235071323644,0.0487825967762457,0.00813216541011985,0.0406391305464865,-0.0144823012293178,0.00297169940209206,-0.113670052528592,0.0523266561885392,-0.180849573180304,0.122165477053994
0.475,-0.223606816210698,-0.861901635423136,-0.237286024476757,-0.124659261525996,-0.0134523507764223,0.0199641890665651,-0.0851508639795366,-0.346978913282862,0.015332154881396,0.0289245920809091,0.0561802770615517,-0.0081646240512827,-0.00387448405124526,-0.010261003628373,0.0119661987160189,-0.00624330258167667,0.0266445778777111,-0.00856931760391703,0.0343772149476113,-0.02223023609799
